ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Discount_Level,Complaint_Ratio,Loyal_Customer,Shipping_Efficiency,Cost_Per_Weight
4939,3,0,4,4,185,3,0,0,6,4238,1,1,1.0,0,0.8,0.04365266635205285
4940,4,0,3,4,235,3,1,1,4,5498,0,1,0.75,0,1.0,0.042742815569297925
4941,0,0,3,5,251,3,0,0,4,4156,1,1,0.75,0,1.25,0.06039461020211742
4942,1,0,5,2,275,5,1,0,9,5168,1,1,0.8333333333333334,1,0.3333333333333333,0.05321207430340557
4943,2,0,5,2,156,5,1,1,9,5237,0,1,0.8333333333333334,1,0.3333333333333333,0.029788046591560053
4944,4,0,3,5,135,3,1,1,3,4938,0,1,0.75,0,1.25,0.027339003645200487
4945,3,0,4,1,143,3,2,1,4,4283,0,1,1.0,0,0.2,0.03338781228111137
4946,4,0,5,1,240,3,0,1,10,5277,0,1,1.25,0,0.16666666666666666,0.04548038658328596
4947,0,0,5,2,131,5,1,0,4,4600,1,1,0.8333333333333334,1,0.3333333333333333,0.028478260869565217
4948,1,0,4,5,142,3,2,1,2,5692,0,1,1.0,0,1.0,0.024947294448348558
4949,2,0,5,4,275,4,1,0,7,4597,0,1,1.0,1,0.6666666666666666,0.05982162279747662
4950,4,2,5,5,137,3,1,1,5,5914,1,1,1.25,0,0.8333333333333334,0.023165370307744335
4951,3,2,3,3,165,4,2,1,3,4235,0,1,0.6,1,0.75,0.03896103896103896
4952,4,2,5,4,250,2,1,0,10,4277,0,1,1.6666666666666667,0,0.6666666666666666,0.05845218611176058
4953,0,2,4,2,242,3,2,1,10,4721,0,1,1.0,0,0.4,0.05126032620207583
4954,1,2,3,3,181,3,2,0,3,5620,1,1,0.75,0,0.75,0.032206405693950176
4955,2,2,4,4,211,3,2,1,5,4812,0,1,1.0,0,0.8,0.043848711554447216
4956,4,2,2,2,177,4,1,1,8,5878,1,1,0.4,1,0.6666666666666666,0.03011228308948622
4957,3,2,3,3,135,3,2,1,2,5860,0,1,0.75,0,0.75,0.02303754266211604
4958,4,2,6,4,151,3,1,0,10,5414,1,1,1.5,0,0.5714285714285714,0.027890653860362026
4959,0,2,5,4,250,6,1,0,1,4343,0,1,0.7142857142857143,1,0.6666666666666666,0.057563895924476166
4960,1,2,5,5,191,4,2,0,10,4933,1,1,1.0,1,0.8333333333333334,0.0387188323535374
4961,2,2,2,4,158,5,2,0,2,4303,1,1,0.3333333333333333,1,1.3333333333333333,0.03671856844062282
4962,4,2,3,3,229,2,2,0,1,5670,0,1,1.0,0,0.75,0.04038800705467372
4963,3,2,4,5,169,4,1,1,6,4168,1,1,0.8,1,1.0,0.040547024952015356
4964,4,2,5,1,164,3,1,1,7,4540,1,1,1.25,0,0.16666666666666666,0.03612334801762115
4965,0,2,4,1,177,2,2,1,6,5566,0,1,1.3333333333333333,0,0.2,0.031800215594682
4966,1,2,4,4,193,3,2,1,8,4715,1,1,1.0,0,0.8,0.04093319194061506
4967,2,2,4,1,198,3,2,0,1,4090,0,1,1.0,0,0.2,0.04841075794621027
4968,4,2,3,1,268,3,1,1,2,4746,1,1,0.75,0,0.25,0.05646860514117151
4969,3,2,3,3,269,3,0,1,8,5910,0,1,0.75,0,0.75,0.045516074450084605
4970,4,2,4,3,275,3,1,0,3,4824,0,1,1.0,0,0.6,0.05700663349917081
4971,0,2,5,5,233,3,0,1,5,5330,0,1,1.25,0,0.8333333333333334,0.04371482176360225
4972,1,2,2,5,259,3,1,1,3,4770,1,1,0.5,0,1.6666666666666667,0.05429769392033543
4973,2,2,3,5,239,6,1,0,8,5791,1,1,0.42857142857142855,1,1.25,0.04127093766188914
4974,4,2,3,2,134,3,2,0,3,5232,0,1,0.75,0,0.5,0.025611620795107034
4975,3,2,5,4,131,8,1,1,7,4471,0,1,0.5555555555555556,1,0.6666666666666666,0.029299932900917022
4976,4,2,4,2,194,8,2,1,10,5995,0,1,0.4444444444444444,1,0.4,0.03236030025020851
4977,0,2,4,5,261,3,0,0,2,4954,1,1,1.0,0,1.0,0.052684699232943076
4978,1,2,4,2,254,10,0,1,7,5820,0,1,0.36363636363636365,1,0.4,0.043642611683848795
4979,2,2,4,1,161,6,1,0,2,5734,0,1,0.5714285714285714,1,0.2,0.02807813044994768
4980,4,2,4,5,227,2,1,1,7,4414,0,1,1.3333333333333333,0,1.0,0.05142727684639783
4981,3,2,3,1,165,3,0,0,10,4208,0,1,0.75,0,0.25,0.039211026615969584
4982,4,2,3,2,156,7,2,0,9,5313,1,1,0.375,1,0.5,0.029361942405420668
4983,0,2,3,3,262,7,0,0,9,5097,0,1,0.375,1,0.75,0.05140278595252109
4984,1,2,4,3,263,3,1,1,4,4150,1,1,1.0,0,0.6,0.06337349397590361
4985,2,2,4,2,196,3,1,1,1,5172,1,1,1.0,0,0.4,0.03789636504253674
4986,4,2,6,1,152,2,1,0,3,1340,0,1,2.0,0,0.14285714285714285,0.11343283582089553
4987,3,2,7,1,278,4,1,1,10,1508,1,1,1.4,1,0.125,0.1843501326259947
4988,4,2,6,4,260,4,2,1,1,1726,0,1,1.2,1,0.5714285714285714,0.15063731170336037
4989,0,2,6,5,254,4,1,1,7,1674,0,1,1.2,1,0.7142857142857143,0.15173237753882915
4990,1,2,2,4,151,4,1,0,2,1150,0,1,0.4,1,1.3333333333333333,0.13130434782608696
4991,2,2,2,3,198,2,2,0,6,1996,0,1,0.6666666666666666,0,1.0,0.09919839679358718
4992,4,2,6,2,243,4,1,1,9,1258,1,1,1.2,1,0.2857142857142857,0.1931637519872814
4993,3,2,6,2,245,4,1,0,10,1448,0,1,1.2,1,0.2857142857142857,0.1691988950276243
4994,4,2,3,5,268,3,1,0,6,5603,0,1,0.75,0,1.25,0.047831518829198644
4995,0,2,3,3,269,3,0,0,6,4260,1,1,0.75,0,0.75,0.06314553990610329
4996,1,2,4,4,275,3,1,1,10,5674,1,1,1.0,0,0.8,0.04846669016566796
4997,2,2,5,2,233,3,0,1,7,5323,1,1,1.25,0,0.3333333333333333,0.04377230884839376
4998,4,2,2,2,259,3,1,1,6,4840,1,1,0.5,0,0.6666666666666666,0.05351239669421488
4999,3,2,3,3,239,6,1,1,7,4501,1,1,0.42857142857142855,1,0.75,0.05309931126416352
5000,4,2,3,3,134,3,2,0,8,4950,0,1,0.75,0,0.75,0.02707070707070707
5001,0,2,5,3,131,8,1,0,5,4149,1,1,0.5555555555555556,1,0.5,0.031573873222463245
5002,1,2,4,5,194,8,2,0,9,4843,1,1,0.4444444444444444,1,1.0,0.04005781540367541
5003,2,2,4,2,261,3,0,1,1,4931,0,1,1.0,0,0.4,0.052930440073007505
5004,4,2,4,5,254,10,0,1,7,5524,1,1,0.36363636363636365,1,1.0,0.04598117306299783
5005,3,2,4,3,161,6,1,1,6,5560,1,1,0.5714285714285714,1,0.6,0.0289568345323741
5006,4,2,4,4,227,2,1,0,7,4916,0,1,1.3333333333333333,0,0.8,0.04617575264442636
5007,0,2,3,4,165,3,0,1,10,4910,0,1,0.75,0,1.0,0.03360488798370672
5008,1,2,3,3,156,7,2,1,2,5467,0,1,0.375,1,0.75,0.028534845436253887
5009,2,2,3,2,262,7,0,1,5,5985,1,1,0.375,1,0.5,0.04377610693400167
5010,4,2,4,3,263,3,1,0,3,5253,0,1,1.0,0,0.6,0.05006662859318484
5011,3,2,4,3,196,3,1,0,10,4194,1,1,1.0,0,0.6,0.04673342870767763
5012,4,2,6,2,152,2,1,1,6,1711,0,1,2.0,0,0.2857142857142857,0.08883693746347165
5013,0,2,7,3,278,4,1,0,8,1909,1,1,1.4,1,0.375,0.14562598218962808
5014,1,2,6,5,260,4,2,0,10,1799,0,1,1.2,1,0.7142857142857143,0.14452473596442467
5015,2,2,6,2,254,4,1,1,4,1392,0,1,1.2,1,0.2857142857142857,0.1824712643678161
5016,4,2,2,3,151,4,1,0,3,1353,1,1,0.4,1,1.0,0.11160384331116038
5017,3,2,2,3,198,2,2,0,6,1730,1,1,0.6666666666666666,0,1.0,0.11445086705202312
5018,4,2,5,2,285,4,2,0,7,1666,1,1,1.0,1,0.3333333333333333,0.17106842737094838
5019,0,2,7,1,306,4,2,1,5,1467,0,1,1.4,1,0.125,0.2085889570552147
5020,1,2,6,4,291,4,1,0,5,1327,0,1,1.2,1,0.5714285714285714,0.2192916352675207
5021,2,2,6,3,292,4,1,1,8,1925,0,1,1.2,1,0.42857142857142855,0.15168831168831168
5022,4,2,6,2,293,5,1,0,3,1969,0,1,1.0,1,0.2857142857142857,0.148806500761808
5023,3,2,6,4,275,4,1,0,3,1182,0,1,1.2,1,0.5714285714285714,0.2326565143824027
5024,4,2,6,5,274,4,1,1,6,1066,0,1,1.2,1,0.7142857142857143,0.2570356472795497
5025,0,2,7,2,310,4,1,0,7,1294,0,1,1.4,1,0.25,0.23956723338485317
5026,1,2,6,5,292,4,1,1,4,1762,1,1,1.2,1,0.7142857142857143,0.16572077185017026
5027,2,2,6,3,256,5,1,0,1,1980,0,1,1.0,1,0.42857142857142855,0.1292929292929293
5028,4,2,7,4,295,4,1,1,5,1239,0,1,1.4,1,0.5,0.23809523809523808
5029,3,2,3,5,149,2,2,1,5,1023,0,1,1.0,0,1.25,0.14565004887585534
5030,4,2,6,5,294,4,2,0,2,1273,1,1,1.2,1,0.7142857142857143,0.23095051060487037
5031,0,2,6,3,281,4,2,0,7,1599,1,1,1.2,1,0.42857142857142855,0.17573483427141964
5032,1,2,6,4,294,4,2,1,6,1112,0,1,1.2,1,0.5714285714285714,0.2643884892086331
5033,2,2,6,5,249,4,1,0,8,1274,0,1,1.2,1,0.7142857142857143,0.19544740973312402
5034,4,2,6,5,276,4,2,0,6,1005,1,1,1.2,1,0.7142857142857143,0.2746268656716418
5035,3,2,7,5,284,4,2,0,8,1148,1,1,1.4,1,0.625,0.24738675958188153
5036,4,2,4,5,134,3,1,0,1,1008,0,1,1.0,0,1.0,0.13293650793650794
5037,0,2,6,3,271,4,2,0,1,1733,0,1,1.2,1,0.42857142857142855,0.15637622619734565
5038,1,2,6,2,244,4,2,0,1,1406,1,1,1.2,1,0.2857142857142857,0.17354196301564723
5039,2,2,6,1,264,4,1,1,10,1960,0,1,1.2,1,0.14285714285714285,0.1346938775510204
5040,4,2,6,5,275,4,1,1,8,1553,1,1,1.2,1,0.7142857142857143,0.17707662588538314
5041,3,2,7,3,310,4,2,0,7,1989,0,1,1.4,1,0.375,0.1558572146807441
5042,4,2,6,2,301,5,2,0,3,1586,0,1,1.0,1,0.2857142857142857,0.18978562421185372
5043,0,1,6,3,247,4,2,0,9,1011,0,1,1.2,1,0.42857142857142855,0.2443125618199802
5044,1,1,4,2,224,2,1,1,9,5603,1,1,1.3333333333333333,0,0.4,0.03997858290201678
5045,2,1,3,5,242,2,1,0,6,5635,0,1,1.0,0,1.25,0.042945874001774624
5046,4,1,4,1,145,2,1,0,2,5209,0,1,1.3333333333333333,0,0.2,0.027836436936072184
5047,3,1,4,1,150,2,1,1,5,4140,0,1,1.3333333333333333,0,0.2,0.036231884057971016
5048,4,1,4,4,266,3,1,1,4,5905,0,1,1.0,0,0.8,0.04504657070279424
5049,0,1,5,1,260,2,1,1,4,5580,0,1,1.6666666666666667,0,0.16666666666666666,0.04659498207885305
5050,1,1,4,1,259,3,2,1,5,4435,1,1,1.0,0,0.2,0.05839909808342728
5051,2,1,4,3,192,3,1,0,10,4068,0,1,1.0,0,0.6,0.0471976401179941
5052,4,1,3,1,149,3,2,1,5,4805,1,1,0.75,0,0.25,0.03100936524453694
5053,3,1,4,1,133,2,2,1,1,5274,1,1,1.3333333333333333,0,0.2,0.02521805081532044
5054,4,1,4,4,145,3,2,0,3,5424,1,1,1.0,0,0.8,0.026733038348082595
5055,0,1,3,4,186,3,0,1,1,5922,1,1,0.75,0,1.0,0.031408308004052685
5056,1,1,5,3,267,3,2,0,8,5786,1,1,1.25,0,0.5,0.04614586933978569
5057,2,1,3,3,157,4,2,0,2,5684,0,1,0.6,1,0.75,0.02762139338494018
5058,4,1,4,2,174,3,1,0,3,5920,0,1,1.0,0,0.4,0.029391891891891894
5059,3,1,4,4,216,2,1,0,4,5984,0,1,1.3333333333333333,0,0.8,0.03609625668449198
5060,4,1,4,3,143,3,1,0,2,4693,0,1,1.0,0,0.6,0.030470914127423823
5061,0,1,5,1,135,3,1,1,3,4939,1,1,1.25,0,0.16666666666666666,0.02733346831342377
5062,1,1,4,2,222,3,1,1,4,5919,0,1,1.0,0,0.4,0.03750633552965028
5063,2,1,6,2,140,2,0,1,1,4053,0,1,2.0,0,0.2857142857142857,0.03454231433506045
5064,4,1,4,2,209,2,2,0,9,5131,0,1,1.3333333333333333,0,0.4,0.0407328006236601
5065,3,0,3,5,162,2,1,1,4,4495,0,1,1.0,0,1.25,0.03604004449388209
5066,4,0,5,2,152,4,2,1,6,5596,0,1,1.0,1,0.3333333333333333,0.027162258756254467
5067,0,0,4,2,236,3,2,1,9,4725,0,1,1.0,0,0.4,0.04994708994708995
5068,1,0,4,5,192,4,1,0,10,4691,0,1,0.8,1,1.0,0.04092943935195054
5069,2,0,5,2,233,3,0,0,4,4140,0,1,1.25,0,0.3333333333333333,0.05628019323671497
5070,4,0,3,5,156,3,2,0,2,4190,1,1,0.75,0,1.25,0.037231503579952266
5071,3,0,5,1,257,3,2,1,7,4133,0,1,1.25,0,0.16666666666666666,0.06218243406726349
5072,4,0,4,5,228,4,1,1,4,4750,0,1,0.8,1,1.0,0.048
5073,0,0,5,1,262,2,0,1,9,5008,0,1,1.6666666666666667,0,0.16666666666666666,0.05231629392971246
5074,1,0,3,1,203,2,1,1,2,4647,1,1,1.0,0,0.25,0.043684097267054016
5075,2,0,4,5,217,4,2,0,3,5966,0,1,0.8,1,1.0,0.036372779081461616
5076,4,0,3,1,197,5,2,0,6,5919,0,1,0.5,1,0.25,0.0332826490961311
5077,3,0,3,5,217,3,1,1,9,4306,0,1,0.75,0,1.25,0.05039479795633999
5078,4,0,3,2,200,4,2,0,4,4918,0,1,0.6,1,0.5,0.040666937779585195
5079,0,0,4,3,181,3,2,1,10,4541,1,1,1.0,0,0.6,0.03985906188064303
5080,1,0,4,1,212,3,1,1,2,4353,1,1,1.0,0,0.2,0.04870204456696531
5081,2,0,5,3,217,2,1,0,4,5588,0,1,1.6666666666666667,0,0.5,0.03883321403006442
5082,4,0,5,4,240,4,2,0,2,5215,0,1,1.0,1,0.6666666666666666,0.046021093000958774
5083,3,0,3,1,161,3,1,1,9,4865,1,1,0.75,0,0.25,0.033093525179856115
5084,4,0,3,4,157,3,2,0,6,5611,0,1,0.75,0,1.0,0.027980752094100874
5085,0,0,4,5,133,3,2,1,4,5180,1,1,1.0,0,1.0,0.025675675675675677
5086,1,0,4,3,138,3,1,0,2,5593,0,1,1.0,0,0.6,0.02467369926694082
5087,2,2,4,3,158,3,0,1,1,5089,1,1,1.0,0,0.6,0.031047357044606014
5088,4,2,5,2,243,3,0,1,2,5734,1,1,1.25,0,0.3333333333333333,0.04237879316358563
5089,3,2,3,2,189,3,2,1,2,4718,0,1,0.75,0,0.5,0.040059347181008904
5090,4,2,2,4,272,2,2,1,4,4632,0,1,0.6666666666666666,0,1.3333333333333333,0.05872193436960276
5091,0,2,4,4,168,3,1,1,6,5488,1,1,1.0,0,0.8,0.030612244897959183
5092,1,2,4,4,157,3,2,0,10,5041,1,1,1.0,0,0.8,0.031144614163856377
5093,2,2,3,5,217,2,2,0,6,5182,0,1,1.0,0,1.25,0.04187572365881899
5094,4,2,5,3,237,4,1,0,8,5432,0,1,1.0,1,0.5,0.043630338733431515
5095,3,2,4,3,133,2,1,1,9,4145,0,1,1.3333333333333333,0,0.6,0.032086851628468034
5096,4,2,3,4,243,2,2,1,1,5840,1,1,1.0,0,1.0,0.04160958904109589
5097,0,2,5,3,273,4,2,1,2,4186,1,1,1.0,1,0.5,0.06521739130434782
5098,1,2,5,4,202,5,1,0,6,5230,1,1,0.8333333333333334,1,0.6666666666666666,0.038623326959847035
5099,2,2,5,5,240,2,1,0,7,4409,1,1,1.6666666666666667,0,0.8333333333333334,0.05443411204354729
5100,4,2,3,5,275,3,1,1,6,5148,0,1,0.75,0,1.25,0.053418803418803416
5101,3,2,3,5,274,3,2,1,5,4710,1,1,0.75,0,1.25,0.058174097664543525
5102,4,2,4,3,272,3,1,0,4,5654,0,1,1.0,0,0.6,0.04810753448885745
5103,0,2,2,4,126,5,2,1,2,5461,0,1,0.3333333333333333,1,1.3333333333333333,0.023072697308185314
5104,1,2,5,3,215,2,2,0,10,5194,1,1,1.6666666666666667,0,0.5,0.04139391605698883
5105,2,2,2,5,175,5,1,0,8,4269,0,1,0.3333333333333333,1,1.6666666666666667,0.04099320684000937
5106,4,2,4,3,149,6,2,1,5,5456,1,1,0.5714285714285714,1,0.6,0.027309384164222874
5107,3,2,6,1,145,3,2,0,1,4346,1,1,1.5,0,0.14285714285714285,0.033364012885411874
5108,4,2,6,1,257,4,2,0,3,5656,1,1,1.2,1,0.14285714285714285,0.04543847241867044
5109,0,2,4,3,136,3,2,1,10,4299,1,1,1.0,0,0.6,0.031635264014887185
5110,1,2,5,3,163,6,1,1,6,4349,0,1,0.7142857142857143,1,0.5,0.037479880432283286
5111,2,2,3,4,256,3,1,1,7,5013,1,1,0.75,0,1.0,0.05106722521444245
5112,4,2,3,3,141,3,1,0,7,4954,1,1,0.75,0,0.75,0.02846184901090028
5113,3,2,4,3,196,2,2,0,4,4203,1,1,1.3333333333333333,0,0.6,0.04663335712586248
5114,4,2,5,4,154,2,1,0,5,5528,0,1,1.6666666666666667,0,0.6666666666666666,0.027858176555716353
5115,0,2,5,3,197,3,2,0,2,4678,1,1,1.25,0,0.5,0.04211201368106028
5116,1,2,3,2,207,3,2,0,1,4369,0,1,0.75,0,0.5,0.04737926298924239
5117,2,2,4,1,258,4,1,1,5,5664,0,1,0.8,1,0.2,0.045550847457627115
5118,4,2,3,3,270,3,0,0,7,4690,1,1,0.75,0,0.75,0.057569296375266525
5119,3,2,5,2,139,4,1,0,9,5070,1,1,1.0,1,0.3333333333333333,0.027416173570019724
5120,4,2,3,5,197,3,1,1,4,5423,0,1,0.75,0,1.25,0.03632675640789231
5121,0,2,5,2,176,3,1,1,9,5656,0,1,1.25,0,0.3333333333333333,0.031117397454031116
5122,1,2,3,1,206,3,2,1,5,5676,1,1,0.75,0,0.25,0.03629316420014094
5123,2,2,4,5,176,4,2,1,6,5061,0,1,0.8,1,1.0,0.0347757360205493
5124,4,2,2,4,208,3,2,0,6,4226,1,1,0.5,0,1.3333333333333333,0.04921911973497397
5125,3,2,3,3,154,2,2,0,1,5746,1,1,1.0,0,0.75,0.026801253045596937
5126,4,2,2,2,206,5,1,0,7,5203,0,1,0.3333333333333333,1,0.6666666666666666,0.03959254276379012
5127,0,2,3,5,253,2,1,1,8,5476,1,1,1.0,0,1.25,0.04620160701241782
5128,1,2,4,5,270,3,2,0,2,5272,0,1,1.0,0,1.0,0.051213960546282244
5129,2,2,3,3,271,4,0,1,3,4006,1,1,0.6,1,0.75,0.06764852720918622
5130,4,2,2,1,108,3,1,1,4,5924,1,1,0.5,0,0.3333333333333333,0.01823092505064146
5131,3,2,4,5,172,2,2,1,7,4559,0,1,1.3333333333333333,0,1.0,0.03772757183592893
5132,4,2,5,1,265,3,0,1,5,4951,1,1,1.25,0,0.16666666666666666,0.05352454049686932
5133,0,2,4,4,208,5,2,0,7,5401,0,1,0.6666666666666666,1,0.8,0.038511386780225886
5134,1,2,4,5,261,3,0,1,3,4885,1,1,1.0,0,1.0,0.053428863868986695
5135,2,2,4,4,197,2,2,0,1,5211,0,1,1.3333333333333333,0,0.8,0.0378046440222606
5136,4,2,4,4,240,2,2,0,4,5101,0,1,1.3333333333333333,0,0.8,0.047049598118016074
5137,3,2,4,1,273,4,1,1,1,4857,0,1,0.8,1,0.2,0.056207535515750466
5138,4,2,3,5,180,2,2,1,1,5940,1,1,1.0,0,1.25,0.030303030303030304
5139,0,2,4,2,136,2,2,0,7,4305,1,1,1.3333333333333333,0,0.4,0.03159117305458769
5140,1,2,3,4,222,6,2,0,10,4579,1,1,0.42857142857142855,1,1.0,0.04848220135400742
5141,2,2,4,5,231,4,2,1,9,5528,0,1,0.8,1,1.0,0.041787264833574526
5142,4,2,4,5,240,5,1,1,8,4558,0,1,0.6666666666666666,1,1.0,0.05265467310223782
5143,3,2,4,1,152,3,1,1,10,5974,0,1,1.0,0,0.2,0.025443588885169066
5144,4,2,5,2,206,2,2,0,2,5627,1,1,1.6666666666666667,0,0.3333333333333333,0.03660920561578106
5145,0,2,2,3,274,4,2,0,10,4798,1,1,0.4,1,1.0,0.057107127969987494
5146,1,2,5,4,97,6,0,1,7,5509,1,1,0.7142857142857143,1,0.6666666666666666,0.017607551279724087
5147,2,2,3,4,243,4,2,0,10,4076,0,1,0.6,1,1.0,0.05961727183513248
5148,4,2,3,4,106,6,2,0,7,4621,0,1,0.42857142857142855,1,1.0,0.022938757844622376
5149,3,2,5,3,241,3,1,0,2,5587,1,1,1.25,0,0.5,0.04313585108287095
5150,4,2,3,1,217,4,2,0,1,5761,1,1,0.6,1,0.25,0.03766707168894289
5151,0,2,4,1,241,4,2,1,5,5080,0,1,0.8,1,0.2,0.04744094488188976
5152,1,2,4,3,213,3,1,1,6,5447,0,1,1.0,0,0.6,0.03910409399669543
5153,2,2,3,1,134,3,2,1,10,4200,0,1,0.75,0,0.25,0.03190476190476191
5154,4,2,3,4,162,2,2,0,8,4972,0,1,1.0,0,1.0,0.03258246178600161
5155,3,2,2,4,193,4,1,1,7,5552,1,1,0.4,1,1.3333333333333333,0.034762247838616714
5156,4,2,4,3,138,2,2,1,9,5297,1,1,1.3333333333333333,0,0.6,0.026052482537285256
5157,0,2,5,4,181,5,2,1,2,5324,0,1,0.8333333333333334,1,0.6666666666666666,0.03399699474079639
5158,1,2,4,2,274,2,1,1,10,4361,0,1,1.3333333333333333,0,0.4,0.06282962623251548
5159,2,2,4,3,254,2,0,0,3,4930,0,1,1.3333333333333333,0,0.6,0.05152129817444219
5160,4,2,5,2,196,5,1,1,10,5111,0,1,0.8333333333333334,1,0.3333333333333333,0.0383486597534729
5161,3,2,4,2,157,4,1,0,6,4964,0,1,0.8,1,0.4,0.03162771958098308
5162,4,2,4,3,130,3,2,0,3,4317,0,1,1.0,0,0.6,0.030113504748668057
5163,0,2,3,3,273,2,2,0,7,5491,0,1,1.0,0,0.75,0.04971771990529958
5164,1,2,4,5,154,3,2,0,9,5489,1,1,1.0,0,1.0,0.028056112224448898
5165,2,2,4,2,166,3,2,0,8,4758,0,1,1.0,0,0.4,0.03488860865910046
5166,4,2,5,5,171,3,1,1,8,4227,0,1,1.25,0,0.8333333333333334,0.04045422285308729
5167,3,2,5,4,177,2,1,1,2,5618,1,1,1.6666666666666667,0,0.6666666666666666,0.0315058739765041
5168,4,2,2,5,195,3,1,1,3,5785,0,1,0.5,0,1.6666666666666667,0.033707865168539325
5169,0,2,5,4,269,2,1,0,9,5517,0,1,1.6666666666666667,0,0.6666666666666666,0.04875838317926409
5170,1,2,4,1,196,3,1,1,4,4634,1,1,1.0,0,0.2,0.04229607250755287
5171,2,2,3,1,244,3,0,1,7,5140,1,1,0.75,0,0.25,0.047470817120622566
5172,4,2,3,3,137,3,2,1,1,5490,1,1,0.75,0,0.75,0.024954462659380693
5173,3,2,3,2,201,3,0,1,6,5165,1,1,0.75,0,0.5,0.03891577928363989
5174,4,2,3,3,211,3,2,1,7,5185,0,1,0.75,0,0.75,0.04069431051108968
5175,0,2,5,3,266,3,2,0,4,4195,0,1,1.25,0,0.5,0.06340882002383791
5176,1,2,5,3,222,2,1,0,2,5953,1,1,1.6666666666666667,0,0.5,0.03729212161935159
5177,2,2,5,4,241,4,0,1,6,4412,1,1,1.0,1,0.6666666666666666,0.054623753399818675
5178,4,2,3,2,226,4,2,0,8,5225,0,1,0.6,1,0.5,0.04325358851674641
5179,3,2,3,5,254,3,2,1,3,4072,0,1,0.75,0,1.25,0.06237721021611002
5180,4,1,4,5,222,3,2,0,8,4950,0,1,1.0,0,1.0,0.044848484848484846
5181,0,1,4,4,148,3,2,0,5,4892,0,1,1.0,0,0.8,0.03025347506132461
5182,1,1,4,3,194,3,2,1,3,5916,1,1,1.0,0,0.6,0.03279242731575389
5183,2,1,4,1,177,2,0,0,7,5599,1,1,1.3333333333333333,0,0.2,0.03161278799785676
5184,4,1,2,2,150,3,1,0,6,5854,1,1,0.5,0,0.6666666666666666,0.02562350529552443
5185,3,1,3,2,111,2,1,0,4,4245,1,1,1.0,0,0.5,0.026148409893992933
5186,4,1,5,4,172,3,1,0,3,5064,1,1,1.25,0,0.6666666666666666,0.0339652448657188
5187,0,1,4,5,234,3,1,1,3,5438,0,1,1.0,0,1.0,0.04303052592865024
5188,1,1,5,5,257,4,2,1,10,5180,1,1,1.0,1,0.8333333333333334,0.049613899613899615
5189,2,1,3,1,221,3,0,1,3,5005,1,1,0.75,0,0.25,0.04415584415584416
5190,4,1,5,1,171,5,2,0,8,4699,0,1,0.8333333333333334,1,0.16666666666666666,0.03639072143009151
5191,3,1,4,4,231,2,1,0,4,5825,0,1,1.3333333333333333,0,0.8,0.03965665236051502
5192,4,1,5,5,187,4,2,0,9,5326,0,1,1.0,1,0.8333333333333334,0.03511077731881337
5193,0,1,5,4,233,3,1,1,8,5076,1,1,1.25,0,0.6666666666666666,0.04590228526398739
5194,1,1,4,4,268,6,2,0,3,4834,0,1,0.5714285714285714,1,0.8,0.05544062887877534
5195,2,1,4,2,262,3,1,0,9,4941,0,1,1.0,0,0.4,0.05302570329892734
5196,4,1,3,4,284,10,1,1,8,4562,1,1,0.2727272727272727,1,1.0,0.06225339763261727
5197,3,1,3,3,259,3,2,0,5,4664,0,1,0.75,0,0.75,0.055531732418524875
5198,4,1,3,1,221,10,2,1,10,5473,0,1,0.2727272727272727,1,0.25,0.040380047505938245
5199,0,1,5,5,271,4,0,0,6,4547,1,1,1.0,1,0.8333333333333334,0.059599736089729495
5200,1,1,5,4,249,3,0,0,2,4397,1,1,1.25,0,0.6666666666666666,0.05662952012735956
5201,2,1,5,5,259,3,2,0,5,4315,0,1,1.25,0,0.8333333333333334,0.06002317497103129
5202,4,0,3,1,176,3,1,1,5,5316,1,1,0.75,0,0.25,0.03310759969902182
5203,3,0,4,1,139,3,1,1,6,4942,1,1,1.0,0,0.2,0.02812626467017402
5204,4,0,3,4,243,3,2,0,8,4959,0,1,0.75,0,1.0,0.04900181488203267
5205,0,0,5,2,248,3,2,1,5,5946,0,1,1.25,0,0.3333333333333333,0.04170871173898419
5206,1,0,3,5,247,3,1,0,4,5891,1,1,0.75,0,1.25,0.04192836530300458
5207,2,0,5,5,230,10,0,1,10,5619,1,1,0.45454545454545453,1,0.8333333333333334,0.04093255027584979
5208,4,0,5,3,134,3,0,1,8,5016,0,1,1.25,0,0.5,0.02671451355661882
5209,3,0,4,1,184,3,1,0,8,4667,0,1,1.0,0,0.2,0.03942575530319263
5210,4,0,4,5,263,3,2,0,6,5445,0,1,1.0,0,1.0,0.048301193755739213
5211,0,0,5,4,121,5,0,0,4,4814,0,1,0.8333333333333334,1,0.6666666666666666,0.025135022850020772
5212,1,0,3,2,160,3,2,1,3,5807,0,1,0.75,0,0.5,0.027552953332185295
5213,2,0,4,2,229,4,2,1,3,5340,0,1,0.8,1,0.4,0.04288389513108614
5214,4,0,7,3,306,4,2,1,4,1739,1,1,1.4,1,0.375,0.17596319723979298
5215,3,0,6,2,291,4,1,1,8,1019,0,1,1.2,1,0.2857142857142857,0.2855740922473013
